sample	species_sylph	species_miniphy	filename_in_tar_xz	tar_xz	tar_xz_url	tar_xz_md5	tar_xz_size_MB
SAMN14972493	Acetobacter pasteurianus	acetobacter_pasteurianus	atb.assembly.r0.2.batch.92/SAMN14972493.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN02982987	Acetobacter peroxydans	acetobacter_peroxydans	atb.assembly.r0.2.batch.92/SAMN02982987.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN13343653	Acetobacter peroxydans	acetobacter_peroxydans	atb.assembly.r0.2.batch.92/SAMN13343653.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN17146160	Acetobacter persici	acetobacter_persici	atb.assembly.r0.2.batch.92/SAMN17146160.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN17146159	Acetobacter persici	acetobacter_persici	atb.assembly.r0.2.batch.92/SAMN17146159.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN17146158	Acetobacter persici	acetobacter_persici	atb.assembly.r0.2.batch.92/SAMN17146158.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN20969364	Acetobacter senegalensis	acetobacter_senegalensis	atb.assembly.r0.2.batch.92/SAMN20969364.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN20969360	Acetobacter senegalensis	acetobacter_senegalensis	atb.assembly.r0.2.batch.92/SAMN20969360.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN14972497	Acetobacter senegalensis	acetobacter_senegalensis	atb.assembly.r0.2.batch.92/SAMN14972497.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN20969363	Acetobacter senegalensis	acetobacter_senegalensis	atb.assembly.r0.2.batch.92/SAMN20969363.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN13028676	Acetobacter senegalensis	acetobacter_senegalensis	atb.assembly.r0.2.batch.92/SAMN13028676.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN13343654	Acetobacter sicerae	acetobacter_sicerae	atb.assembly.r0.2.batch.92/SAMN13343654.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN15053861	Acetobacter syzygii	acetobacter_syzygii	atb.assembly.r0.2.batch.92/SAMN15053861.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN13343660	Acetobacter thailandicus	acetobacter_thailandicus	atb.assembly.r0.2.batch.92/SAMN13343660.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN17146161	Acetobacter thailandicus	acetobacter_thailandicus	atb.assembly.r0.2.batch.92/SAMN17146161.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN17146163	Acetobacter thailandicus	acetobacter_thailandicus	atb.assembly.r0.2.batch.92/SAMN17146163.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN17146162	Acetobacter thailandicus	acetobacter_thailandicus	atb.assembly.r0.2.batch.92/SAMN17146162.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN17146164	Acetobacter thailandicus	acetobacter_thailandicus	atb.assembly.r0.2.batch.92/SAMN17146164.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN14972502	Acetobacter tropicalis	acetobacter_tropicalis	atb.assembly.r0.2.batch.92/SAMN14972502.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN14972500	Acetobacter tropicalis	acetobacter_tropicalis	atb.assembly.r0.2.batch.92/SAMN14972500.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN15399467	Acetobacter tropicalis	acetobacter_tropicalis	atb.assembly.r0.2.batch.92/SAMN15399467.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN14972501	Acetobacter tropicalis	acetobacter_tropicalis	atb.assembly.r0.2.batch.92/SAMN14972501.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN10590629	Acetobacterium bakii	acetobacterium_bakii	atb.assembly.r0.2.batch.92/SAMN10590629.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN02440712	Acetobacterium dehalogenans	acetobacterium_dehalogenans	atb.assembly.r0.2.batch.92/SAMN02440712.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN13170879	Acetobacterium dehalogenans	acetobacterium_dehalogenans	atb.assembly.r0.2.batch.92/SAMN13170879.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN13170881	Acetobacterium fimetarium	acetobacterium_fimetarium	atb.assembly.r0.2.batch.92/SAMN13170881.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN10590631	Acetobacterium paludosum	acetobacterium_paludosum	atb.assembly.r0.2.batch.92/SAMN10590631.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN13170880	Acetobacterium paludosum	acetobacterium_paludosum	atb.assembly.r0.2.batch.92/SAMN13170880.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN10590630	Acetobacterium tundrae	acetobacterium_tundrae	atb.assembly.r0.2.batch.92/SAMN10590630.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN13170882	Acetobacterium tundrae	acetobacterium_tundrae	atb.assembly.r0.2.batch.92/SAMN13170882.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN23007773	Acetobacterium wieringae	acetobacterium_wieringae	atb.assembly.r0.2.batch.92/SAMN23007773.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN10187731	Acetobacteroides hydrogenigenes	acetobacteroides_hydrogenigenes	atb.assembly.r0.2.batch.92/SAMN10187731.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN00016993	Acetohalobium arabaticum	acetohalobium_arabaticum	atb.assembly.r0.2.batch.92/SAMN00016993.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN02261375	Acetomicrobium flavidum	acetomicrobium_flavidum	atb.assembly.r0.2.batch.92/SAMN02261375.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN05444368	Acetomicrobium flavidum	acetomicrobium_flavidum	atb.assembly.r0.2.batch.92/SAMN05444368.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN00009040	Acetomicrobium hydrogeniformans	acetomicrobium_hydrogeniformans	atb.assembly.r0.2.batch.92/SAMN00009040.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN03080603	Acetomicrobium thermoterrenum	acetomicrobium_thermoterrenum	atb.assembly.r0.2.batch.92/SAMN03080603.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN08769264	Acholeplasma laidlawii	acholeplasma_laidlawii	atb.assembly.r0.2.batch.92/SAMN08769264.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN16288725	Acholeplasma laidlawii_A	acholeplasma_laidlawiia	atb.assembly.r0.2.batch.92/SAMN16288725.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN02745122	Acholeplasma oculi	acholeplasma_oculi	atb.assembly.r0.2.batch.92/SAMN02745122.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA2247590	Achromobacter aegrifaciens	achromobacter_aegrifaciens	atb.assembly.r0.2.batch.92/SAMEA2247590.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA7491902	Achromobacter aegrifaciens	achromobacter_aegrifaciens	atb.assembly.r0.2.batch.92/SAMEA7491902.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN10249205	Achromobacter aegrifaciens	achromobacter_aegrifaciens	atb.assembly.r0.2.batch.92/SAMN10249205.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA7025175	Achromobacter aegrifaciens	achromobacter_aegrifaciens	atb.assembly.r0.2.batch.92/SAMEA7025175.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA6797398	Achromobacter aegrifaciens	achromobacter_aegrifaciens	atb.assembly.r0.2.batch.92/SAMEA6797398.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA4780388	Achromobacter agilis	achromobacter_agilis	atb.assembly.r0.2.batch.92/SAMEA4780388.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN30525313	Achromobacter animicus	achromobacter_animicus	atb.assembly.r0.2.batch.92/SAMN30525313.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN19994141	Achromobacter animicus	achromobacter_animicus	atb.assembly.r0.2.batch.92/SAMN19994141.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA6647241	Achromobacter animicus	achromobacter_animicus	atb.assembly.r0.2.batch.92/SAMEA6647241.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN17729905	Achromobacter animicus	achromobacter_animicus	atb.assembly.r0.2.batch.92/SAMN17729905.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA6797392	Achromobacter animicus	achromobacter_animicus	atb.assembly.r0.2.batch.92/SAMEA6797392.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA6797399	Achromobacter anxifer	achromobacter_anxifer	atb.assembly.r0.2.batch.92/SAMEA6797399.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA6647246	Achromobacter anxifer	achromobacter_anxifer	atb.assembly.r0.2.batch.92/SAMEA6647246.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN29932818	Achromobacter anxifer	achromobacter_anxifer	atb.assembly.r0.2.batch.92/SAMN29932818.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN32359053	Achromobacter anxifer	achromobacter_anxifer	atb.assembly.r0.2.batch.92/SAMN32359053.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN30525388	Achromobacter bronchisepticus_A	achromobacter_bronchisepticusa	atb.assembly.r0.2.batch.92/SAMN30525388.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA7189916	Achromobacter bronchisepticus_A	achromobacter_bronchisepticusa	atb.assembly.r0.2.batch.92/SAMEA7189916.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA3109379	Achromobacter bronchisepticus_A	achromobacter_bronchisepticusa	atb.assembly.r0.2.batch.92/SAMEA3109379.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMD00320764	Achromobacter deleyi	achromobacter_deleyi	atb.assembly.r0.2.batch.92/SAMD00320764.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMD00320815	Achromobacter deleyi	achromobacter_deleyi	atb.assembly.r0.2.batch.92/SAMD00320815.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN26814322	Achromobacter deleyi	achromobacter_deleyi	atb.assembly.r0.2.batch.92/SAMN26814322.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMD00320800	Achromobacter deleyi	achromobacter_deleyi	atb.assembly.r0.2.batch.92/SAMD00320800.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA6797406	Achromobacter deleyi	achromobacter_deleyi	atb.assembly.r0.2.batch.92/SAMEA6797406.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN10249198	Achromobacter denitrificans	achromobacter_denitrificans	atb.assembly.r0.2.batch.92/SAMN10249198.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN11056503	Achromobacter denitrificans	achromobacter_denitrificans	atb.assembly.r0.2.batch.92/SAMN11056503.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN32359051	Achromobacter denitrificans	achromobacter_denitrificans	atb.assembly.r0.2.batch.92/SAMN32359051.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMD00003842	Achromobacter denitrificans	achromobacter_denitrificans	atb.assembly.r0.2.batch.92/SAMD00003842.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN32359045	Achromobacter denitrificans	achromobacter_denitrificans	atb.assembly.r0.2.batch.92/SAMN32359045.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA7491900	Achromobacter dolens	achromobacter_dolens	atb.assembly.r0.2.batch.92/SAMEA7491900.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA7491901	Achromobacter dolens	achromobacter_dolens	atb.assembly.r0.2.batch.92/SAMEA7491901.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN32339301	Achromobacter dolens	achromobacter_dolens	atb.assembly.r0.2.batch.92/SAMN32339301.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA2247572	Achromobacter dolens	achromobacter_dolens	atb.assembly.r0.2.batch.92/SAMEA2247572.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN04160764	Achromobacter dolens	achromobacter_dolens	atb.assembly.r0.2.batch.92/SAMN04160764.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN11158136	Achromobacter insolitus	achromobacter_insolitus	atb.assembly.r0.2.batch.92/SAMN11158136.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN04160763	Achromobacter insolitus	achromobacter_insolitus	atb.assembly.r0.2.batch.92/SAMN04160763.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA7491909	Achromobacter insolitus	achromobacter_insolitus	atb.assembly.r0.2.batch.92/SAMEA7491909.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA6797408	Achromobacter insolitus	achromobacter_insolitus	atb.assembly.r0.2.batch.92/SAMEA6797408.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN02934544	Achromobacter insolitus	achromobacter_insolitus	atb.assembly.r0.2.batch.92/SAMN02934544.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA2247598	Achromobacter insuavis	achromobacter_insuavis	atb.assembly.r0.2.batch.92/SAMEA2247598.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA7025174	Achromobacter insuavis	achromobacter_insuavis	atb.assembly.r0.2.batch.92/SAMEA7025174.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA6797397	Achromobacter insuavis	achromobacter_insuavis	atb.assembly.r0.2.batch.92/SAMEA6797397.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA6120175	Achromobacter insuavis	achromobacter_insuavis	atb.assembly.r0.2.batch.92/SAMEA6120175.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA7025135	Achromobacter insuavis	achromobacter_insuavis	atb.assembly.r0.2.batch.92/SAMEA7025135.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA3444963	Achromobacter insuavis_A	achromobacter_insuavisa	atb.assembly.r0.2.batch.92/SAMEA3444963.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA7491905	Achromobacter insuavis_A	achromobacter_insuavisa	atb.assembly.r0.2.batch.92/SAMEA7491905.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA7491907	Achromobacter insuavis_A	achromobacter_insuavisa	atb.assembly.r0.2.batch.92/SAMEA7491907.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN02885308	Achromobacter insuavis_A	achromobacter_insuavisa	atb.assembly.r0.2.batch.92/SAMN02885308.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA7025166	Achromobacter insuavis_A	achromobacter_insuavisa	atb.assembly.r0.2.batch.92/SAMEA7025166.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN31831554	Achromobacter kerstersii	achromobacter_kerstersii	atb.assembly.r0.2.batch.92/SAMN31831554.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA2247603	Achromobacter kerstersii	achromobacter_kerstersii	atb.assembly.r0.2.batch.92/SAMEA2247603.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMD00320973	Achromobacter kerstersii	achromobacter_kerstersii	atb.assembly.r0.2.batch.92/SAMD00320973.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA6647248	Achromobacter kerstersii	achromobacter_kerstersii	atb.assembly.r0.2.batch.92/SAMEA6647248.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA3444973	Achromobacter marplatensis	achromobacter_marplatensis	atb.assembly.r0.2.batch.92/SAMEA3444973.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA7501899	Achromobacter marplatensis	achromobacter_marplatensis	atb.assembly.r0.2.batch.92/SAMEA7501899.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA6647239	Achromobacter marplatensis	achromobacter_marplatensis	atb.assembly.r0.2.batch.92/SAMEA6647239.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN30915338	Achromobacter marplatensis	achromobacter_marplatensis	atb.assembly.r0.2.batch.92/SAMN30915338.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA1982607	Achromobacter marplatensis	achromobacter_marplatensis	atb.assembly.r0.2.batch.92/SAMEA1982607.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMEA6797391	Achromobacter mucicolens	achromobacter_mucicolens	atb.assembly.r0.2.batch.92/SAMEA6797391.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN30525211	Achromobacter mucicolens	achromobacter_mucicolens	atb.assembly.r0.2.batch.92/SAMN30525211.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
SAMN30525615	Achromobacter mucicolens	achromobacter_mucicolens	atb.assembly.r0.2.batch.92/SAMN30525615.fa	atb.assembly.r0.2.batch.92.tar.xz	https://osf.io/download/6671559e0f8c8017cf3c92ba/	70107c8f0b3186d35e4b5aaf0e039630	270.55
